,data,label
11489,It's,0
11490,"TSCA.""",0
11491,ms:,0
11492,Markets.,0
11493,.t,0
11494,Impact,0
11495,15,0
11496,1nd1v1dual,0
11497,fundlng,0
11498,1:,0
11499,Chemlcal,0
11500,vltb,0
11501,hearlngs,0
11502,speaklng,0
11503,1dent1£1c.tlon,0
11504,labellng,0
11505,appllcablllty,0
11506,leglslatlon,0
11507,establlsh,0
11508,completlon,0
11509,Massachusetts,0
11510,15,0
11511,15,0
11512,dlstrlbuted.,0
11513,Asslstant,0
11514,predlctablllty,0
11515,plants,0
11516,emlsslons.,0
11517,1ndustry,0
11518,capablllty,0
11519,manufacturlng,0
11520,by,0
11521,embryotoxlc,0
11522,1n,0
11523,Chemlcal,0
11524,Superfund,0
11525,RMCL'S,0
11526,unanlmously,0
11527,submlsslon,0
11528,1n,0
11529,Publlc,0
11530,1ncorporate,0
11531,3.24,0
11532,1973,0
11533,1ncreased,0
11534,1n,0
11535,Industry.,0
11536,government,0
11537,compensatlon.,0
11538,Gearlng,0
11539,Commlttee,0
11540,"procedures,",0
11541,1n,0
11542,9,0
11543,developmg,0
11544,1,0
11545,1nefflc1ent,0
11546,Commlttee,0
11547,cm,0
11548,FAD/WRD,0
11549,contrlbutlons,0
11550,"leglslatlon,",0
11551,remedlatlon,0
11552,Th1:,0
11553,Valuatlons,0
11554,ch.1cal,0
11555,Assoclatlon,0
11556,Sclentlflc,0
11557,mm,0
11558,1nto,0
11559,stlmulus,0
11560,1ndustry.,0
11561,"personnel,",0
11562,mm,0
11563,grantlng,0
11564,Caabrldge,0
11565,15,0
11566,Llndbergh,0
11567,1nternatlonal,0
11568,September,0
11569,developmg,0
11570,by,0
11571,1n,0
11572,hearlngs,0
11573,v.5.,0
11574,proposals.,0
11575,"provlslons,",0
11576,31d:,0
11577,excellent,0
11578,Technology,0
11579,v.,0
11580,.nd,0
11581,1n,0
11582,1ndustry,0
11583,thls,0
11584,5,0
11585,chemlcal,0
11586,tumorigenlc,0
11587,1nternatlonal,0
11588,1nsurance.,0
11589,5/9/77,0
11590,"actlvltlas""",0
11591,Pollcy,0
11592,sesslons,0
11593,establlshed,0
11594,chemlcal,0
11595,Technlc-l,0
11596,routlnely.,0
11597,4,0
11598,groundwat-r,0
11599,Amerlcan,0
11600,1m:,0
11601,government's,0
11602,submlt,0
11603,rlghtitoiknow,0
11604,convmcmg,0
11605,procurement,0
11606,15,0
11607,Agency,0
11608,Offlce,0
11609,contlnulng.,0
11610,m7,0
11611,1nternally,0
11612,11,0
11613,"necessary,",0
11614,Hlth,0
11615,Commlttee's,0
11616,m,0
11617,subject.,0
11618,regulatlons.,0
11619,commerclal.,0
11620,ascertaln,0
11621,1n,0
11622,"$400,000",0
11623,1::,0
11624,(17,0
11625,eplemlologlcal,0
11626,1mpact,0
11627,coordlnatlng,0
11628,thls,0
11629,"""Flrst",0
11630,consultants,0
11631,leglslatlon.,0
11632,9470.,0
11633,chemlcl,0
11634,quallfy.,0
11635,Hlth,0
11636,thls,0
11637,1n,0
11638,csx,0
11639,Industry.,0
11640,4,0
11641,contlnuatlon,0
11642,Developmental,0
11643,flnanclal,0
11644,Codlflcatlon,0
11645,cm,0
11646,relatlonshlp,0
11647,2.,0
11648,1:,0
11649,posltlon.,0
11650,1:,0
11651,transportatlon,0
11652,1977.,0
11653,perslsts.,0
11654,Energy,0
11655,OSHA.,0
11656,presldent's,0
11657,offlclals,0
11658,1ncreaslng,0
11659,ChemCAP,0
11660,14,0
11661,by,0
11662,unpedlments,0
11663,t,0
11664,precedentisettlng,0
11665,Unlted,0
11666,advantageous,0
11667,assessment,0
11668,exporprelated,0
11669,(NCSL7,0
11670,challenge,0
11671,1:,0
11672,1ntervene.,0
11673,1ntruslon,0
11674,1n,0
11675,"1932,",0
11676,testlng,0
11677,1ncrease,0
11678,assoclatlon,0
11679,unplemntatlon,0
11680,Analysls.,0
11681,communlcatlons,0
11682,Llst.,0
11683,m,0
11684,1mpllcatlons,0
11685,examlner's,0
11686,flrst,0
11687,7,0
11688,hlghllghted,0
11689,demonstrate,0
11690,rescheduled,0
11691,cm,0
11692,1:,0
11693,1975,0
11694,pollcles,0
11695,EPA'S,0
11696,1n5urance,0
11697,1n,0
11698,Dlvlslon,0
11699,contlnued,0
11700,fulliscale,0
11701,5.,0
11702,Ch-mlcals,0
11703,"objectlves,",0
11704,actlvlty,0
11705,~,0
11706,v.,0
11707,544,0
11708,Meetlng,0
11709,settlement,0
11710,remalnlng,0
11711,m,0
11712,provlded,0
11713,dlstrlbuted.,0
11714,spotty,0
11715,Protectlon,0
11716,Enqlneerlng,0
11717,039553,0
11718,Infomatlon,0
11719,&,0
11720,1934.,0
11721,communlty,0
11722,proposals.,0
11723,"propertles,",0
11724,Commlttee,0
11725,leglslatlon,0
11726,Advlsor,0
11727,v.5.,0
11728,Offlce,0
11729,dlscusslon,0
11730,convlnced,0
11731,preparlng,0
11732,0,0
11733,proflt,0
11734,15,0
11735,Secretary,0
11736,by,0
11737,transfer,0
11738,declslon,0
11739,mm,0
11740,1ndustry's,0
11741,1.,0
11742,attorneys',0
11743,1:,0
11744,furnlshed,0
11745,companles,0
11746,m,0
11747,15,0
11748,contlnued,0
11749,technology,0
11750,1n,0
11751,"exploslves,",0
11752,Approved,0
11753,entlsts,0
11754,resolutlon,0
11755,by,0
11756,mm,0
11757,responslble,0
11758,establlshment,0
11759,1::,0
11760,payments.,0
11761,7,0
11762,cm,0
11763,1:,0
11764,organlzatlons,0
11765,growth,0
11766,cm,0
11767,manufacturers,0
11768,1n,0
11769,leadershlp,0
11770,Commlttee,0
11771,v.5.,0
11772,actlvlty,0
11773,Commlttee,0
11774,publlshed,0
11775,posltlon,0
11776,unprovement,0
11777,necessary,0
11778,potentlally,0
11779,Contlnu-d,0
11780,11:01711:45,0
11781,mutagenlclty,0
11782,admlnlstrators,0
11783,mm,0
11784,shopplng,0
11785,publlshed,0
11786,1n,0
11787,Departaent,0
11788,beglnnlng,0
11789,"corporatlon...,""",0
11790,Unlted,0
11791,programs,0
11792,"""lnefflclent",0
11793,037049,0
11794,2,0
11795,"transportatlon,",0
11796,companles,0
11797,1n,0
11798,3.x.,0
11799,quantltles,0
11800,oxldatlon,0
11801,commlttee,0
11802,reportlng;,0
11803,carefully,0
11804,addltlonal,0
11805,15,0
11806,1ncluded,0
11807,ratlonallzlng,0
11808,1ndustry,0
11809,Ellmlnatlon,0
11810,followlng,0
11811,.,0
11812,Executlve,0
11813,movlng,0
11814,by,0
11815,rulemalng,0
11816,voTED:,0
11817,lltlgatlon,0
11818,1:,0
11819,cm,0
11820,1ndustry,0
11821,Inc.,0
11822,Connectlcut.,0
11823,1nclude,0
11824,groundwater,0
11825,"screenlng,",0
11826,Energy,0
11827,Assoclatlon,0
11828,Chemlcal,0
11829,"31,",0
11830,recordkeeplng,0
11831,CRAC'S,0
11832,whlch,0
11833,whlch,0
11834,v.,0
11835,thlngs,0
11836,tradlng,0
11837,011,0
11838,"transportatlon,",0
11839,mm,0
11840,"costly,",0
11841,:1,0
11842,settlement,0
11843,mm,0
11844,thlgatlon,0
11845,emlsslons,0
11846,1ndustry.,0
11847,"leglslatlon,",0
11848,Pollcy,0
11849,restrlcted,0
11850,deflnltlon,0
11851,Slgnlflcant'Deterloratlon,0
11852,SSD/ST,0
11853,pollcy,0
11854,Export,0
11855,"technlques,",0
11856,Th1:,0
11857,supplemental,0
11858,1n,0
11859,professlonal,0
11860,mm,0
11861,1n,0
11862,Vlch,0
11863,Polychlorlnated,0
11864,synthetlc,0
11865,maxlmum,0
11866,publlc,0
11867,1:,0
11868,Glbbon's,0
11869,customlzed,0
11870,1nformatlon,0
11871,Government,0
11872,1mpact,0
11873,partlclpatlon,0
11874,followlng,0
11875,1n,0
11876,standards.,0
11877,contendlng,0
11878,039543,0
11879,dlscusslon,0
11880,recommendatlons,0
11881,15,0
11882,15,0
11883,chlorlde,0
11884,phllosophy,0
11885,Agrlcultural,0
11886,dlscussed,0
11887,1:,0
11888,posltlons,0
11889,completlon,0
11890,unportant,0
11891,dlsturblng,0
11892,m,0
11893,deflclt,0
11894,1ndustry,0
11895,3.x.,0
11896,presldent's,0
11897,a.,0
11898,Communlcatlons,0
11899,1nsurance,0
11900,Executlve,0
11901,1:,0
11902,dlscontlnued,0
11903,whlch,0
11904,Group'reports,0
11905,1nsure,0
11906,Assessment's,0
11907,1ndustry,0
11908,Significant,0
11909,Cofflsnmlcatlons,0
11910,recrultlng,0
11911,prlnt,0
11912,1992,0
11913,Unlted,0
11914,"""freshmen"",",0
11915,1:,0
11916,053,0
11917,1mprov1ng,0
11918,Technlcal,0
11919,1n,0
11920,actlvlst,0
11921,1n,0
11922,by,0
11923,whlch,0
11924,cm,0
11925,addltlonal,0
11926,fundlng,0
11927,domestlc,0
11928,by,0
11929,15,0
11930,"experlenced,",0
11931,Regulatlons,0
11932,hlstory,0
11933,"""cr0557cutt1ng""",0
11934,mornlng,0
11935,15,0
11936,"Volcker,",0
11937,effectlveness,0
11938,Addltlonal,0
11939,1n,0
11940,prlnclpal,0
11941,Rbuttable,0
11942,sollclted,0
11943,by,0
11944,decllnlng,0
11945,llkely,0
11946,Commlttee,0
11947,Protectlon,0
11948,bulldlng,0
11949,1ndustry's,0
11950,1nput,0
11951,039395,0
11952,PosTURE,0
11953,Coalltlon,0
11954,whlch,0
11955,Th1:,0
11956,1nvolved,0
11957,$300,0
11958,Dzonedjepletlng,0
11959,"5,",0
11960,"Berryman,",0
11961,v1.,0
11962,Prompt,0
11963,whlch,0
11964,1n,0
11965,Commlttee,0
11966,speculatlng,0
11967,transport,0
11968,5:111,0
11969,thls,0
11970,Background,0
11971,scheduled,0
11972,1cm,0
11973,"1975.""",0
11974,Krumrel,0
11975,20947.,0
11976,expendltures,0
11977,Inc.,0
11978,1n,0
11979,Chemlcal,0
11980,communlcatlon,0
11981,1935.,0
11982,posslble,0
11983,Busmess,0
11984,meetlngs,0
11985,5:111,0
11986,EPA'S,0
11987,Communlcatlons,0
11988,judgments,0
11989,"credlt,",0
11990,cm,0
11991,15,0
11992,m,0
11993,llnk,0
11994,Th1:,0
11995,Superfund,0
11996,1n,0
11997,Assoclatlon's,0
11998,resolutlon,0
11999,Hlth,0
12000,1n,0
12001,1n,0
12002,Cablnet,0
12003,Superfund,0
12004,publlcatlon,0
12005,1992,0
12006,1tself,0
12007,by,0
12008,Dlvlslon,0
12009,chemlcal,0
12010,Inqulry.,0
12011,pollcy.,0
12012,mm,0
12013,regulatlons,0
12014,mm,0
12015,.,0
12016,1nternatlonal,0
12017,Impacts,0
12018,1937.,0
12019,questlons,0
12020,Industry,0
12021,subsequent,0
12022,1ntroduced,0
12023,developments,0
12024,1n,0
12025,1994/95,0
12026,Hazards,0
12027,Phamaceutlcal,0
12028,Cozporatlon,0
12029,1.,0
12030,0F,0
12031,judlclal,0
12032,"1935,",0
12033,12.50%,0
12034,"wthh,",0
12035,157,0
12036,r,0
12037,1n,0
12038,1:,0
12039,thr-ughout,0
12040,1n,0
12041,15,0
12042,b.,0
12043,hlgh,0
12044,(:51,0
12045,34,0
12046,1n,0
12047,CIC...5,0
12048,congratulated,0
12049,convlctlon,0
12050,palntlng,0
12051,"15mm,",0
12052,15,0
12053,"coalltlon,",0
12054,whlch,0
12055,subject.,0
12056,exploratory,0
12057,essentlal.,0
12058,analyzlng,0
12059,Superfund,0
12060,chemlcal,0
12061,1992,0
12062,proposals.,0
12063,37,0
12064,Superfund,0
12065,1nternatlonal,0
12066,fundln,0
12067,EMC'S,0
12068,1n,0
12069,7,0
12070,"Callfornla,",0
12071,m,0
12072,15,0
12073,117,0
12074,submltted,0
12075,partlclpatlng,0
12076,supportlng,0
12077,functl-nal,0
12078,favorably,0
12079,5,0
12080,1mproved,0
12081,development,0
12082,dlffarancaa,0
12083,"CommlttEE,",0
12084,MCA'S,0
12085,admlnlstratlon,0
12086,effectlveness,0
12087,Chalrman,0
12088,Hlth,0
12089,regardlng,0
12090,deslgned,0
12091,94,0
12092,"""Dlstrlbutlon""",0
12093,leglslatlve,0
12094,4,0
12095,Holtzman,0
12096,Ethyl,0
12097,CMA'S,0
12098,1937.,0
12099,5535,0
12100,1:5,0
12101,compensatlon,0
12102,1:5,0
12103,7,0
12104,Durlng,0
12105,guldellnes,0
12106,"Instltute,",0
12107,testlfled,0
12108,cm,0
12109,"""bottomillne",0
12110,amendlng,0
12111,protectlon,0
12112,labellng,0
12113,m,0
12114,Exhibit,0
12115,suggestlons,0
12116,199571995,0
12117,1ncrease,0
12118,shlfted,0
12119,"rallroads,",0
12120,mm,0
12121,manufacturlng,0
12122,c,0
12123,addressograph,0
12124,017,0
12125,...ent1re,0
12126,system,0
12127,"11,",0
12128,pendlng,0
12129,thls,0
12130,consolldated,0
12131,0,0
12132,037237,0
12133,Callfornla,0
12134,whlc,0
12135,1::,0
12136,recognltlon,0
12137,actlvlty.,0
12138,puttlng,0
12139,mm,0
12140,"asslstance,",0
12141,d.,0
12142,Executlve:,0
12143,unpllcallons,0
12144,publlc,0
12145,EPA'S,0
12146,partlclpatlng,0
12147,1,0
12148,51x,0
12149,sclentlflc,0
12150,whlch,0
12151,slngled,0
12152,1nsurance,0
12153,challenglng,0
12154,"companles.""",0
12155,by,0
12156,provlslons,0
12157,jurlsdlctlon,0
12158,Subcomnlttee.,0
12159,publlc,0
12160,especlally,0
12161,1neflc1ent,0
12162,flexlblllty.,0
12163,"1932,",0
12164,15,0
12165,1ncustry,0
12166,Commlttee,0
12167,1::,0
12168,by,0
12169,"""a",0
12170,dlscuss,0
12171,0:,0
12172,m,0
12173,1n,0
12174,mmmum,0
12175,1n,0
12176,leglslatlve,0
12177,1991,0
12178,1ndustry,0
12179,1:,0
12180,1n,0
12181,1994,0
12182,descrlblng,0
12183,th-,0
12184,Pestlcldes,0
12185,mm,0
12186,Polypropylene,0
12187,"pipellnes,",0
12188,representatlves,0
12189,companles,0
12190,Dannemeyer,0
12191,Assessment,0
12192,1ncludes,0
12193,coordlnators:,0
12194,1n,0
12195,Washlngton.,0
12196,Cuttlng,0
12197,1937.,0
12198,h.d,0
12199,durlng,0
12200,regulatlons.,0
12201,Vlctlms,0
12202,Exhlblt,0
12203,Berryman,0
12204,Internatlonal,0
12205,responslble,0
12206,wage/prlce,0
12207,Negotlatlons,0
12208,approprlate,0
12209,unportant,0
12210,Commlttee.,0
12211,wml,0
12212,workshop,0
12213,"b111,",0
12214,1n,0
12215,"case""upheld",0
12216,Vehlcle,0
12217,337,0
12218,guldellnes,0
12219,envlronmental.,0
12220,1n,0
12221,stymled,0
12222,20.,0
12223,Government.,0
12224,munlclpal,0
12225,037-19,0
12226,037752,0
12227,Commlttt”,0
12228,commodltles,0
12229,by,0
12230,provlslons,0
12231,"governments,",0
12232,mm,0
12233,rlghts,0
12234,Callfornla,0
12235,"consultants,",0
12236,provlslons,0
12237,2,0
12238,assesslng,0
12239,7,0
12240,groundwater,0
12241,whlch,0
12242,1mports.,0
12243,"troposphere,",0
12244,7,0
12245,51mllar,0
12246,entltled,0
12247,Th1:,0
12248,v.5.,0
12249,Th1:,0
12250,Communlcatlons,0
12251,1nformatlon.,0
12252,1nland,0
12253,1:5,0
12254,addltlon,0
12255,7,0
12256,1nfomatlon,0
12257,followlng,0
12258,1nd1v1duals;,0
12259,excellent,0
12260,Ph.maceut1cal,0
12261,95/95,0
12262,Th1:,0
12263,Developments,0
12264,1nterassoclatlon,0
12265,1n,0
12266,technlcal,0
12267,mm,0
12268,negotlated,0
12269,1ndu57,0
12270,15,0
12271,llvestock,0
12272,malntalned,0
12273,programs.,0
12274,037234,0
12275,v.5.,0
12276,pestlcldes,0
12277,1:,0
12278,publlshed,0
12279,publlc's,0
12280,Cltlzens,0
12281,v.5.,0
12282,eventually,0
12283,¢NAAst...ozone,0
12284,reductlons,0
12285,1n,0
12286,"flndlngs,",0
12287,Recommendatlon,0
12288,115mm;,0
12289,1m:,0
12290,"Washlngton,",0
12291,Assoclatlon,0
12292,1ndustrlal,0
12293,(3Meet1ng'7,0
12294,15,0
12295,lobbylng,0
12296,dlscusslons,0
12297,Exhibit,0
12298,resentatlves,0
12299,coalltlon,0
12300,1,0
12301,artlculate,0
12302,groundwater,0
12303,thls,0
12304,3111,0
12305,durlng,0
12306,"companles""",0
12307,Dccupatlonal,0
12308,testlng,0
12309,1nfluence,0
12310,exceptlons,0
12311,by,0
12312,1nformatlon,0
12313,Publlc,0
12314,"deregulatlon,",0
12315,rlghtitoiknow,0
12316,by,0
12317,dld,0
12318,communlcatlon,0
12319,bllllon.,0
12320,20/20,0
12321,comprehenslve,0
12322,1ncrease,0
12323,1nterest,0
12324,substances,0
12325,15,0
12326,concepts:,0
12327,warnlng,0
12328,1n,0
12329,Notlflcatlon,0
12330,"$1,500.",0
12331,Chemlcal,0
12332,Judlclary,0
12333,Toxlcs,0
12334,20,0
12335,039595,0
12336,dlstrlbuted,0
12337,capaclty,0
12338,thls,0
12339,7,0
12340,thls,0
12341,MCA'S,0
12342,Admlnlstratlon's,0
12343,conslstently,0
12344,llkely.,0
12345,commlttee,0
12346,cm,0
12347,reauthorlsatlon,0
12348,1n,0
12349,hlstory,0
12350,1:5,0
12351,Chemlcals,0
12352,Chemlcal,0
12353,v.5.,0
12354,mghtymme,0
12355,companles,0
12356,1n,0
12357,provlded,0
12358,advlsory,0
12359,by,0
12360,"""51:",0
12361,growth.,0
12362,15,0
12363,NEEDS.,0
12364,company's,0
12365,statlstlcs,0
12366,leglslatlve,0
12367,T351:,0
12368,busmess;,0
12369,Inc.,0
12370,malntaln,0
12371,.,0
12372,15,0
12373,durlng,0
12374,Commlttee.,0
12375,34,0
12376,klnd,0
12377,cm,0
12378,Appeals,0
12379,Intellectual,0
12380,worklng,0
12381,comlng,0
12382,excesslve.,0
12383,"companles,",0
12384,brlngs,0
12385,subsldlarles,0
12386,substantlal,0
12387,Congressman,0
12388,5710,0
12389,conslderably,0
12390,presentatlon,0
12391,exlstlng,0
12392,Impact,0
12393,Investlgatlons,0
12394,systematlcall,0
12395,1nduced,0
12396,ms,0
12397,fltness,0
12398,whlch,0
12399,compensatlon.,0
12400,ChemCAP,0
12401,"Commlttes,",0
12402,1n,0
12403,1mported,0
12404,1n7house,0
12405,competltlve,0
12406,Hazards,0
12407,emphaslzed,0
12408,admlnlstratlon,0
12409,1mpact,0
12410,Admlnlstratlon,0
12411,Lobbylng,0
12412,proposals.,0
12413,7,0
12414,by,0
12415,1ntermedlates,0
12416,7,0
12417,"atmosphere"",",0
12418,1:5,0
12419,practlce.,0
12420,Envlronmental,0
12421,m,0
12422,117,0
12423,efflclent,0
12424,Export,0
12425,"Superfund,",0
12426,r,0
12427,ABBDT,0
12428,addltlon,0
12429,demonstrate,0
12430,1nd1v1dual,0
12431,llablllty,0
12432,1977,0
12433,Toxlcs,0
12434,Communlcatlons,0
12435,Energy,0
12436,5,0
12437,Subcommlttee,0
12438,Actlon,0
12439,Chemlcal,0
12440,blll,0
12441,Securlty,0
12442,039594,0
12443,leglslatlve,0
12444,5,0
12445,wltnesses,0
12446,chalrman.,0
12447,alternatlveS;,0
12448,3111,0
12449,39,0
12450,substances,0
12451,Speclflc,0
12452,Hlth,0
12453,Offlce,0
12454,:9,0
12455,cosnltments,0
12456,negotlated,0
12457,Programs,0
12458,by,0
12459,15,0
12460,51.9,0
12461,"Cleveland,",0
12462,conslderatlon,0
12463,challenglng,0
12464,accompllshments,0
12465,submltted,0
12466,27,0
12467,mldiseptember.,0
12468,stripping,0
12469,substances,0
12470,1nfor*,0
12471,Aprll,0
12472,Programs;,0
12473,"chealcals,",0
12474,NRDC/EDF,0
12475,Publlc,0
12476,"lltlg.tlon,",0
12477,hydrocarbon,0
12478,authorlty,0
12479,cm,0
12480,manufacturers,0
12481,by,0
12482,15,0
12483,Exhibit,0
12484,actlvltles,0
12485,stemmlng,0
12486,4.,0
12487,"Ironlcally,",0
12488,"Inc.,",0
12489,personally,0
12490,15,0
12491,AlllerkSlgnal,0
12492,"1935,",0
12493,strategles,0
12494,methodology,0
12495,Chemlcal,0
12496,15,0
12497,15,0
12498,actlvltles.,0
12499,cm,0
12500,manufacturers,0
12501,thls,0
12502,posltlons,0
12503,19967,0
12504,promotlng,0
12505,cm,0
12506,1nd1cated,0
12507,0,0
12508,100th,0
12509,Phillip,0
12510,dry,0
12511,100th,0
12512,collectlon,0
12513,organlzed,0
12514,collectlon,0
12515,relatlonshlp,0
12516,posslble,0
12517,Marltlme,0
12518,consultant,0
12519,373037.,0
12520,regardlng,0
12521,dlsposal,0
12522,1ntentlonal,0
12523,permlts,0
12524,1972.,0
12525,Commlttee.,0
12526,1nd1v1dual,0
12527,1n,0
12528,my:,0
12529,1937.,0
12530,dellberatlon,0
12531,twoihundred,0
12532,coalltlon,0
12533,1nclude,0
12534,tradltlonal,0
12535,"leglslatlon,",0
12536,by,0
12537,1997,0
12538,thls,0
12539,Hlth,0
12540,programs.,0
12541,1n,0
12542,1ntroduced,0
12543,1:,0
12544,"Assoclatlon,",0
12545,government,0
12546,Inltlated,0
12547,Commlttee,0
12548,Ragulatory,0
12549,protectlon,0
12550,"13,",0
12551,September,0
12552,by,0
12553,llmltatlon,0
12554,thls,0
12555,Untll,0
12556,Catastrophe,0
12557,chkman,0
12558,leadershlp,0
12559,credlt,0
12560,addltlonal,0
12561,mm:,0
12562,Establlsh,0
12563,011,0
12564,bllllon.,0
12565,"1nfomatlon.""",0
12566,(151's,0
12567,.,0
12568,Commlsslon,0
12569,Credlts,0
12570,dld,0
12571,actlvltles.,0
12572,beglnnlng,0
12573,Plannlng,0
12574,5.,0
12575,Unlted,0
12576,1nternatlonal,0
12577,"1935,",0
12578,leglslatlon,0
12579,1991,0
12580,1ntend,0
12581,thls,0
12582,"closmg,",0
12583,dlsposal,0
12584,blologlcal,0
12585,EPA'S,0
12586,Admlnlstrator.,0
12587,1:,0
12588,1nv1ted,0
12589,provldes,0
12590,EPA'S,0
12591,pollcles,0
12592,drlvers.,0
12593,Currency,0
12594,preventlon,0
12595,hlgh,0
12596,mxmm:,0
12597,Gamble's,0
12598,.,0
12599,whlch,0
12600,Iepartment's,0
12601,r,0
12602,descrlbed,0
12603,3:00,0
12604,llcensed,0
12605,1nventory,0
12606,1ncluded,0
12607,Barackman,0
12608,Th1:,0
12609,ch,0
12610,Amerlcan,0
12611,competltlon,0
12612,leglslatlon,0
12613,Superfund.,0
12614,provlslons,0
12615,thls,0
12616,Grassroots,0
12617,tbs?,0
12618,llablllty,0
12619,Pollcy,0
12620,dlscusslons,0
12621,Rellly,0
12622,a.,0
12623,preparatlons,0
12624,1nsurance,0
12625,actlvlty,0
12626,Amerlcan,0
12627,3,0
12628,by,0
12629,Commlttees',0
12630,"detectlon,",0
12631,opportunlty.,0
12632,survelllance,0
12633,subordlnated,0
12634,publlc,0
12635,15.,0
12636,chemlcal,0
12637,recosnended,0
12638,quarterly,0
12639,monltorlng,0
12640,follows:,0
12641,Meetln-s,0
12642,22nd,0
12643,"regulatlons,",0
12644,"514,492,000",0
12645,1n,0
12646,str,0
12647,effectlve,0
12648,Industry,0
12649,Reauthorlzatlon,0
12650,1ndustry,0
12651,0F,0
12652,1n,0
12653,fluorocarbon,0
12654,Amendments,0
12655,1nternatlonal,0
12656,pursulng,0
12657,1:,0
12658,d15*,0
12659,provlslon,0
12660,"Reslns??,",0
12661,Assoclatlon.,0
12662,contlnulng,0
12663,039303,0
12664,mm,0
12665,Buslness,0
12666,1975,0
12667,7,0
12668,1nclude,0
12669,Chalrman,0
12670,thls,0
12671,regardlng,0
12672,AQC'S,0
12673,Exhibit,0
12674,1934.,0
12675,Subcommlttee,0
12676,c.,0
12677,broadcasters.,0
12678,regulatlons.,0
12679,necessary,0
12680,hearlngs,0
12681,1nnovatlons,0
12682,"""1nstructors*",0
12683,v.5.,0
12684,111.,0
12685,"""Flrst",0
12686,1,0
12687,proposals,0
12688,1n,0
12689,1ndustry,0
12690,...&tl-s,0
12691,Publlc,0
12692,Permlt,0
12693,1ndustry.,0
12694,1n,0
12695,15,0
12696,1n,0
12697,(Alr,0
12698,cammm;,0
12699,m,0
12700,Pollcy,0
12701,"Irvlne,",0
12702,Integratlon,0
12703,by,0
12704,1:,0
12705,Protectlon,0
12706,1n,0
12707,24.5,0
12708,"""threshold""",0
12709,1935.,0
12710,"113mm,",0
12711,Commlttee.,0
12712,CMA'S,0
12713,£11m,0
12714,currently,0
12715,faclng,0
12716,compensatlon,0
12717,beneflts,0
12718,flnanclng.,0
12719,Assoclatlon,0
12720,152,0
12721,039751,0
12722,1,0
12723,Actlvltles...,0
12724,Commlttee,0
12725,Commlttee,0
12726,thls,0
12727,5,0
12728,v.5.,0
12729,toxlcs,0
12730,testlng.,0
12731,whlch,0
12732,"(10.,",0
12733,emphaslzed,0
12734,011,0
12735,Brazll.,0
12736,supply,0
12737,Envlronmental,0
12738,stdy,0
12739,(B5117,0
12740,"3,",0
12741,mlsslon,0
12742,4,0
12743,chemlcal,0
12744,x,0
12745,Superfund,0
12746,"0mm,",0
12747,Edwln,0
12748,1n,0
12749,cm,0
12750,"""1nert1ng"",",0
12751,m,0
12752,1mm,0
12753,1n,0
12754,effectlve,0
12755,7,0
12756,1992,0
12757,1.,0
12758,mg,0
12759,penaltles,0
12760,prompt,0
12761,1ndustry's,0
12762,assoclatlons,0
12763,by,0
12764,mm,0
12765,7,0
12766,leglslatlve,0
12767,publlc,0
12768,effectlve,0
12769,dlscharges,0
12770,"51dE,",0
12771,1ndustry,0
12772,15,0
12773,by,0
12774,opposltlon,0
12775,"buzzword,",0
12776,shlft,0
12777,1n,0
12778,Washlngton,0
12779,pollcy,0
12780,1213,0
12781,organlzatlon,0
12782,addltlon,0
12783,1nterest,0
12784,1n,0
12785,0F,0
12786,dlalkyl,0
12787,clrcumstances,0
12788,envlr-nmental,0
12789,15,0
12790,Commlttee,0
12791,leglslatlon,0
12792,thls,0
12793,"nghtllne,",0
12794,professlonals;,0
12795,1993,0
12796,Protectlve,0
12797,Commlttee,0
12798,cm,0
12799,revlewlng,0
12800,crltlcal,0
12801,publlc,0
12802,deslgnates,0
12803,1n,0
12804,approprlate,0
12805,53155,0
12806,cm,0
12807,"development!,",0
12808,1994795,0
12809,1n,0
12810,settlng,0
12811,Accompllshlng,0
12812,mm,0
12813,whlch,0
12814,',0
12815,1n,0
12816,symposlum,0
12817,governmental,0
12818,Agency,0
12819,llkellhood,0
12820,unrelmbursed,0
12821,EPA'S,0
12822,wlndfall,0
12823,Sectln,0
12824,mmmcmnms,0
12825,mmmmm:,0
12826,1n,0
12827,surcharge,0
12828,workplace,0
12829,alllancas,0
12830,productlon,0
12831,appllcatlons,0
12832,1n,0
12833,1n,0
12834,emergencles.,0
12835,50%.,0
12836,educatlng,0
12837,background,0
12838,whlch,0
12839,Manufacturers,0
12840,actlvltles,0
12841,by,0
12842,Mesltyl,0
12843,vulnerable,0
12844,reportlng,0
12845,mm,0
12846,nonitarlff,0
12847,costunecsacmve,0
12848,conslstlng,0
12849,1973,0
12850,by,0
12851,exlstlng,0
12852,3351c,0
12853,development,0
12854,v.5.,0
12855,whlch,0
12856,m,0
12857,membershlp,0
12858,1:,0
12859,substances,0
12860,scenarlos.,0
12861,systems.,0
12862,dlsposal,0
12863,0,0
12864,subjects,0
12865,substantlal,0
12866,"carclnogen,",0
12867,Democratlc,0
12868,Commlttee,0
12869,(NCSL7,0
12870,Commlttee,0
12871,1ntegrated,0
12872,1n,0
12873,"21,",0
12874,fugltlve,0
12875,"""reclprocal",0
12876,modlflcatlon,0
12877,"addltlon,",0
12878,System/,0
12879,"challenge,",0
12880,companles',0
12881,15,0
12882,AMDCD,0
12883,commlssloned,0
